user_id,recommend_yes,recommend_not
SuperVegito45,2,1
Superdraco3314,1,1
SuperficialWounds,1,1
SupermanSocks17,7,0
Superside,4,0
SuppanutC,1,0
SupremeHIVE,2,0
SurfChicken,1,0
Suspicious,3,0
SuspiciousPackage,1,1
SuspiciousSteam,5,0
SvDKILLSWITCH,2,1
Svades,1,0
SvnK7,2,0
SwEgLoRd101,0,2
SwaRIsLoveSwarIsLife,3,0
SwagDavy,2,0
SwagmasterWellingtune,6,1
Swahboo,2,2
SweetSugar,1,0
Sweetnurs,1,0
SwegSpuudddyyy69,3,0
Swezza,1,0
SwiftEscudo,3,1
SwinburnCyphenMisslemike,6,0
Swish0009,5,0
SwizzleAsh,1,1
SyBR,1,0
SyberSybus,1,0
SydneyKerley,2,0
Sylisis,5,0
Sylveonssssss,1,0
SylvesterAction,2,0
Symbolize,2,1
SynisterFynn,2,0
Syrahl696,1,0
SyvWolf,6,0
SzechuanB,0,2
T0MERNAT0R,1,0
T0talN1nja,1,0
T1TanZ,1,0
TACOTACOTACOCAT,2,0
TADOW,2,0
TAKawesome,0,2
TANTANTAN1,3,1
TBDZN,1,0
TBMC,2,0
TCTr3bl3Ch0rds,3,0
TDOJ3DTDO,2,1
TEAMLAZER,1,0
TERM-827,1,0
TETTRIC1,5,1
TF2LOVEER,1,0
TFWUMastab82Sanic,1,0
TGU-Leader,0,1
TH-TV-Gamer,1,0
THEGHOST646,4,0
THEGREATLAD,2,0
THEHITMONKEY,2,0
THETUG,2,0
THE_ART_OF_FEEDING,1,1
THE_DQ,1,0
THE_FKIN_ROBBER,1,0
THMAHES,0,1
TINYRICKMOTHERFUCKERS,2,1
TITAN1212,2,0
TITANIUM579,4,0
TJBAnarchy,4,0
TKDG,2,2
TM87KEK,1,0
TMDBONFIRE,1,0
TMW_Wolf,1,0
TMhun,1,0
TOMWAR1,3,0
TOXICvSTITCHLIPS,1,0
TPndaMn,4,0
TR13180,1,0
TREEPAlN,1,0
TSEpsilon,4,0
TSGStosh,7,2
TSWKramus,1,0
TTDrak,1,0
TTaka,0,2
TUN1342,7,0
TURTLESYEA,1,0
TWENNYJUANPIKLETS,1,0
TWILLWOLF,1,0
TXVExterminator,1,0
TaTayTaylor,0,1
Taariqamozilla,6,4
Tacos4Lyfe,5,2
TacozAreImmortality,4,0
TacticalCrayon,9,0
TacticalLynx,1,0
Taffythedudegonnakickyourbutt,3,0
Tahimaka,1,0
TahuW,3,0
Taithius,1,0
TakaKyun,1,0
TakeOffGamer,1,0
Takmid,2,0
Talerfic,3,0
TalonsGaming,4,0
Tander09,0,1
TandyTandon,2,2
TankClash,1,0
Tankingtype,1,0
Tanklol,1,0
TarJex,2,0
Tarvo69,3,4
TastyZombie,1,0
Tataudu,2,0
Tattzie,1,0
Tawhirimatea,1,0
Tayloki,1,0
Tazcam,3,0
Tchecs,2,0
Tcing,1,0
TeCool,3,1
TeFauPeHaDe,2,1
TeH-B-Rad,2,0
TeabagxD,1,0
TeakayTK,1,0
TeamAmbiguous,1,1
TeamCursb11d,1,0
TeamLiability,1,0
Teamfortress2016,1,0
Tecansil,1,0
TechEACS,1,0
TechMark,1,0
TechnoRoadie,3,0
Technosis,2,0
TechyMofo,3,0
Teddy8910,3,0
TeeJayPow,1,0
TeenoGames,0,1
Teenrouge,1,0
TehBrickD,3,0
TehMLGPanda,5,1
TehRealNurD,1,0
TehStoneMan,1,1
Tekaru5009,1,0
TekkitCast,2,0
Teknoe,2,0
Tekstorm,3,0
Telstra,3,0
TemisiaST,2,0
TempaDick,4,0
Tempercanns,3,0
TempestNZ,1,1
TempestStar,1,0
TemptMe,1,0
TemsterGaming,1,0
TenksGo,2,0
Teoh1189,1,0
TerconConnors,1,0
Terenator,2,0
Terencio,1,0
Terminally-Chill,7,0
Terminator_Mitch,4,4
TerrariaMod,1,0
Terrible_Terrio,6,0
TerryTateCYS,2,0
Teseduzko,3,1
Tesps,1,0
Tessellate,1,0
TetisTiger,3,1
TetrisIsUnrealistic,2,0
Texnocsgo,1,0
Tezzdog,2,1
TfhuAWGscvg,2,0
Th3C00ki3Monst3r,3,0
ThaFiddy,1,0
ThaatGuyStorm,1,0
ThanosIsGreat,1,0
ThatComedian,1,1
ThatGnomo,1,0
ThatKidRanga,2,0
ThatLevelOfMastery,4,0
ThatMexicanGuy,2,0
ThatMisterOps,4,1
ThatOneBot,1,0
ThatTTMRGuy,1,2
That_AJ_Kid,1,0
That_Chap,1,1
That_Microwave,1,0
That_Random132,1,0
Thatcola,7,1
Thatdamnninjasloth,1,0
Thatmeepo,0,1
Thatonecuntwiththeprofileandshit,1,0
Thatonwalrus1,5,0
Thatssirlemontoyou,1,0
The-Burnt_Toast,1,1
The-Dunktown-Express,5,0
The-Moose,1,0
The-Party,4,0
TheAlphaTerran,6,0
TheAmazingPotato,2,0
TheAmazingSpot,4,0
TheAmityPrincess,9,1
TheAnima,5,0
TheAnonymous15,6,0
TheAntiPixel,1,0
TheAussieBeast,0,1
TheAussieMozzie,4,1
TheBabadookDook,5,0
TheBeard123,3,0
TheBestJuan,0,1
TheBetacrowisawesome,1,2
TheBjmac7,1,0
TheBlackHammersAssassin,1,0
TheBluePyro,4,1
TheBreakfastCrew,2,0
TheBstard,1,1
TheBushSpy,1,0
TheCaptainOfCrunch,1,0
TheCatNinjaz,1,0
TheCheekyOne,0,1
TheClubberLang,4,0
TheCookiesDream,3,0
TheCraftyYak,1,0
TheCrazyBunny306,2,0
TheCrimsonRed,1,0
TheCrypticWolf,0,1
TheDamox,1,1
TheDapperDuk,1,0
TheDarkFreeman,1,0
TheDarkMarty,1,0
TheDarkSteveh,4,0
TheDeadlyBandit,2,0
TheDecapotato,3,1
TheDetailedMovieTDM,4,1
TheDiegoLagos,2,1
TheDoctor-DW,2,0
TheDrShades,1,0
TheDracoMC,1,0
TheDropix101,1,0
TheDucktor,1,0
TheEddy_Master,1,0
TheEliteZero,8,1
TheElmoDrop,7,0
TheEndangeredFriendlyGuy,3,0
TheEnglishGerman,1,0
TheEternalDay,3,2
TheFakeLeafy,2,0
TheFallen6662,1,0
TheFatScout,3,0
TheFazza,3,0
TheFearless,3,0
TheFrigginBatman,1,0
TheGameAndWatch,8,2
TheGamingHeadcrab,8,1
TheGarageMan,3,0
TheGodOfDoritoesmountaindee,1,1
TheGoodMister,3,1
TheGreatBait,1,0
TheGuyCryingInTheWest,1,1
TheHeadBitch,1,0
TheHolyPotato57,4,0
TheHomePage,2,0
TheHunter42,2,0
TheHuntersMoon,1,0
TheIonForge,2,0
TheIvanloco4,4,0
TheJackedex,1,0
TheJaguar8,1,0
TheJewpocolypse,5,1
TheJewsDidNineEleven,4,2
TheJordanSixFifty,6,0
TheJuanAnd0nly,1,1
TheKatakiuchi,0,1
TheKazimir,7,0
TheKingNegus,2,0
TheKingOfNintendos,1,0
TheKiwiMantis,7,2
TheKooke,1,0
TheLandOfTheCalTheSpy,5,0
TheLichQueen,3,0
TheLifeAndTimesOfTim,6,0
TheLightGamer,1,0
TheLittleBean,1,0
TheLivingOrange,3,0
TheLockster,4,0
TheMGScrub,1,0
TheMadAussieUchiha,4,0
TheMagicalFishTaco,1,0
TheMaglevGankTrain,5,3
TheMainEventer,5,0
TheMarioZeldaGuy,1,0
TheMarshmallowMan101,2,0
TheMaxofaus,2,1
TheMegaman96,1,0
TheMidgetNinja,1,0
TheMightyWharu,1,1
TheMightyZingy,2,0
TheMinerlaxx,1,0
TheMishdyHub,1,0
TheMoDiiFii3r,3,3
TheModerGuy,2,0
TheMoonyWoony,1,0
TheMoustacheRider,4,0
TheMurderMoose,1,0
TheNotPlaying,1,0
TheOfficalDiabl0,2,0
TheOfficialMickey,1,0
TheOi9k,1,0
TheOneAndOnlyVinylScratch,3,2
TheOneSlug,4,0
TheOneTurino,4,0
TheOnlyBluey,1,0
TheOnlySnake,1,0
TheOnlyT6,1,0
TheOnlyTrueGamingGod,5,2
TheOnlyVelvet,9,0
ThePON3Wolf,2,1
ThePanda123,2,1
TheParadoxJr,0,1
ThePhantomoftheDamned,4,0
ThePhoenixInside,2,0
ThePieWasAnInsideJob,1,0
ThePinchyParable,4,0
ThePinkieOfAllPies,1,0
ThePotaot,4,0
ThePratama190,5,0
ThePurpleGibusMan,2,1
ThePyrite99,1,0
TheREDPHOENIX,3,0
TheRainOnAGrave,2,0
TheRainbowCow,1,0
TheRealBangz,1,0
TheRealChris02,1,0
TheRealFurnace,3,0
TheRealMagik,9,1
TheRealMeatyMate,4,1
TheRealNorthern,4,0
TheRealRoLLy,1,0
TheRealRubyRose,3,0
TheRealSiman,0,1
TheRealTidis,1,0
TheRedArrowGaming,1,0
TheRedColonel,1,1
TheRongGuy,2,0
TheSadEmoKid,1,0
TheSaltiestFuckInThisEarth,2,0
TheSanicTheHedgehog,3,0
TheScareAndCrow,2,1
TheSexPest,1,0
TheShadowCobra,1,0
TheSilentShadeNZ,10,0
TheSlyDragon,5,0
TheSnakeyJake,3,0
TheSpitfire,0,1
TheSquirrelflightgaming,1,0
TheStrahan123,1,1
TheSuccIsGudd,12,0
TheSuchWow,3,0
TheThirdHalf,7,2
TheThriller,1,0
TheTim,1,0
TheTozmo,1,0
TheTriggured,2,0
TheTrollScript,5,0
TheUltimateFilipino,1,0
TheUltimateNetwork,4,1
TheUncomparablePain,1,0
TheUnderdog2020,10,0
TheWarpyro,1,0
TheWatchcat,0,1
TheWatchdogEM,9,1
TheWaterGod,1,0
TheWhipster,3,0
TheWhiteMole7777,2,0
TheWildKermit,3,0
TheWizardlyJew,2,0
TheWorstBaker,4,1
TheYap,2,0
TheYiyant,5,0
TheZomyo,3,2
The_Aussie_Gamer,2,0
The_Aviating_Butler,1,0
The_Cereal_Killer,1,0
The_Comet,0,1
The_Dark_Liger,1,0
The_Dragon_Spartan,1,0
The_Eyepatch,3,0
The_GLaDOS_Gamer,5,0
The_Gamer_Next_Door,1,0
The_Goosey,3,0
The_Hacker_4chan,1,0
The_Lorangatang,1,0
The_Lord_of_the_Tacos,1,0
The_Mad_Mutant,0,1
The_Pragmatist,3,1
The_Sneaky_Snake,4,0
The_Toast_Man,5,0
The_Ultra_Llama,1,0
The_Wiz4rd,1,0
The_Zok3r,1,0
Thedarkpotato,1,0
Thedcgamer,1,0
Thegamer8342,1,0
Thegreatboxbox,1,0
Theguru431,0,2
TheillegalD,1,0
Thekiller4000,1,0
Thelugomes,4,0
Themfgamer,0,1
Themonsteringoo,1,1
Thenakidninja,1,0
Thenormalvietnamese,3,0
TheofficalSneakyJew,3,0
Thepos,1,0
TherDarkImmortal,2,0
Theramajik,1,0
Theraxel,6,0
ThereInTheTrees,2,0
ThereSheBlows,5,3
ThesandwichMan,1,0
Theta5Who,4,0
Theusmellthis,4,0
TheyCallMeDaRrk,6,2
ThirtySixSermons,2,0
ThisIsSatell,1,0
ThisIsWhereIGetOff,5,0
ThisMexicunt,1,0
Thisbananaistastyfam,6,0
Thisisareallylongurladdress,5,0
Thisurlhasmadgainstobesoswole,2,0
ThomWin,4,0
Thomas1910,1,0
Thomas66820,2,1
Thorinnnnnnnnnn,2,0
Thrasharrl,6,0
Thre3,1,0
Thriive,1,0
ThugDuckyOrange,2,0
Thugorran,4,0
Thumbzzy,3,0
Thunderfury2575,4,1
Thuum,1,0
ThyGlyphDevice,5,3
Tiago_Henrique,2,0
Ticfire,3,0
Tictactic,1,0
TiddlysWink,3,0
Tilig,4,0
Timcool123,1,0
TimeForTriggy,1,0
Timic83,0,1
Timmeh99,1,1
TimoIsHere,1,0
TimonTheSentry,2,1
Tinathin,3,0
Tismatty,1,0
TitaniumWasntHere,4,1
TitlerBitch,1,0
TittyDestroyer,1,0
TitusCat,2,0
TiviTed,1,0
TnToom,1,0
TnyLS,1,0
ToXiK-FtW,1,0
ToadHog,1,0
ToastedFiggin,1,0
Tobuscus5001,3,0
Tobyrox9,4,0
Tobyturtwig,1,0
Toe5,2,0
Toedcat,1,0
Tofufufufufu,1,0
Tohic,1,0
ToioT,3,0
Tokiwadai,5,0
Tokusentai,3,0
Tom12477,2,0
TomBlack,4,1
TomThehTmoT,7,1
TomWays,2,0
TomYoko,6,0
Tom_scroy,2,0
TomaHawk45,3,0
Tomatoman007,6,1
TombRaider102,6,0
Tombuscus,1,0
Tommy45344,1,0
TomoeMamiewe,2,0
Tomohawk09,3,0
Tomsen1,2,0
TongueWaggle,2,0
Tonmonkeyla,1,1
TonyTheStoneGiant,1,0
TonytheTurkey,1,0
TooEasyTeeZee,1,0
TooLateGamer,1,0
TooManyDankMemes,4,1
Too_1337,2,0
ToothlessnRuthless,1,0
ToppyTheTopHat,5,0
TorTlew,3,0
Torca2001,3,0
Totalfire_,2,0
TotallyLegitInventory,2,0
TotallyNotBruceWayne,1,0
TotallyRealAndLegitURL,3,0
TotesVidya,1,0
Totesnotasexoffender,4,1
ToxWolf,1,0
ToxicK-9,2,1
ToxicLegionaire,1,0
ToxicRadio,2,0
ToxiiCDangerRisk,1,0
Toyopet,0,1
TrabicTheII,1,0
TrackFight,8,2
Trader_Frosty,2,0
TraiHard,8,0
TrainerJoey,0,1
TrapBay,8,0
TravCentral,1,0
TrayonYT,2,0
Tredders6635,1,0
Treecko56,2,0
Trenchyl,1,0
TrexorX,4,0
TridentLake73,2,0
TriggerHappyCat,2,0
Trinnexx,1,0
TripleD3cker,1,0
TripleQMark,5,0
TrippedSociety,3,0
Trollz4ya,1,0
Tropic_Thunder_,2,1
TrothJuice,1,1
TroySama,1,0
TruAsianGamer,1,0
TruBru,2,0
Truebro115,5,0
TrulySeveral,1,0
Trunga,1,0
Trutle,3,0
Trythion,1,0
TsarFeck,5,0
Tsumikiy,3,0
TuDragon76a,1,0
TuPugFavorito,2,0
TuakyGuy,2,0
Tubbyness,1,0
Tudah,8,0
Tuddddddddd,1,0
Tulen4k123,1,0
TumbleweedCorp,1,0
Tunnocks,2,0
Turbo_Husky,1,1
Turk101,2,0
Turn_on_a_Dime,4,0
Turntaker,1,0
TurtleHipster,1,0
Turtleboy2001,2,0
Turtleeex3,2,0
Turtzzz,1,0
TustardCart,6,1
Tvig72,1,0
Twat3021,1,0
TweakFolfsky,1,0
Twerking49,1,0
Twilighlot,1,0
TwilightAshSparkle,1,1
Twisted-Fate,1,0
TwoFlyers,1,0
TwoMinuteNeddles,3,0
TwoPixel,8,2
Tydirium_762,6,0
Tyler_simpson,3,0
Tylluan,4,0
Tynite,1,0
Tyrranis,3,0
TzakShrike,6,4
UAMOOSE,3,0
UCNz1EtRDfxU2pfbccI_HFxw,10,0
UGPanda,1,0
UMURAI,1,0
UNITARDED101,1,2
UNTITLEDJASRITHFREGSEXYNEIL6969,3,0
URHNDEH____DERGE,1,0
URMOTHERISASPY,2,0
UTNerd24,6,0
UWOTM8420QUICKSCOPEUMATE,1,0
UZS,4,1
UauDelicia,1,0
UberDuckLord,1,0
UberScapE,6,0
Uber__,4,0
Uberpedsmario,1,0
UbisoftIsBadOnPC,1,0
UchihaFernando,1,0
Uetzal,1,0
UfKnW0tM8,1,0
Ugh-ZanV,2,1
Ulrikk,2,0
UltiEplosem,1,0
UltimateAlloy,2,1
UltimateSgaming,1,0
UltraPonies,1,0
UltraSpartan,2,0
Ultrablue2258,1,0
Umegadem,1,0
UnaSim,1,0
UnbearableCat,4,2
UncleTobsy,6,0
UncleUrkelJerk,1,0
Unclehamisawesome,3,0
Underpaidassassin,1,0
UndertaleRaptor,2,0
UndrSandAble,1,0
UnfitMantella,1,0
UnholyFallenAngel,3,0
UniIsBestWaifu,2,1
Unice,4,1
Unit_011,1,0
UnkleFisty,5,1
UnknownFusion,3,0
Unknown_Inigma,1,0
Unl33t,4,0
UnleashedPotato,1,0
UnorthadoxEnigma,2,0
UnoticedShadow,1,0
Unscripteddd,1,0
UnseenEvangelist,0,1
UnseenPrecision,1,0
Unskillful_killer,1,0
Unwanted_Relic,1,0
Ur3ansplace,2,0
Urban_Terrorist_,0,3
Urit,3,0
Urotsuki,5,0
UserGuy101,4,2
Ustud,9,0
UtterRarity,2,0
Uve-Seen_Nothing,7,1
V0rT3xThe3rd,3,0
V1RUS02,1,0
V4Vendettas,2,0
VBDJCHDVGMIF,2,0
VENTOOR,5,1
VHC_Forseti,5,0
VHGSPlayer,2,0
VML,1,0
VNKat,0,1
VRBones,3,0
VTG_Dark_Boy,1,0
VVillis,1,0
VacantGoose857,1,0
Vacirj,1,0
ValIsReallySexy,1,0
Valkiry,2,0
VanClash,6,0
Vandaz,1,0
Vanillabun,8,0
Vapas,6,0
Varck,1,0
Varfeux,1,0
Variun,1,0
Varno,3,0
VashChi,1,0
Vashaa,2,0
VasilyChuikov,4,0
Vayndrohn,1,0
Vector3478,2,0
Veelee,0,1
VegetaSenpai,1,0
Veldar,2,1
Velocity_,1,2
VenomVenti,0,2
VenusNeko,1,0
Vereake,0,1
Vertex02,1,0
VespDaSnowLeopard,2,0
Vexenite,1,1
Vexest,0,1
Vexos12,1,0
Vextraaa,1,0
Vicnick,1,0
VictorSkou,2,0
VictoryIsThievery,1,0
Victorypower,2,1
Videogamedunderly,3,0
VilePurple,1,0
Vincebro,0,1
ViniReaper,1,0
Viper1999,1,0
ViperV,1,0
VirtualSpirit,1,0
Vitaou,6,0
Vite003,5,0
Vitriolicism,1,0
VividPikselz,2,0
VladTheManWhoSoldTheWorld,1,0
VladimirShooting,1,0
Vladimirputinisgreatman,5,0
Void2,1,0
Voidedout,0,2
VolatileChaos,4,0
Volcarano4thawin,1,0
Volknur,2,0
Vorealis,1,0
VortexZone,1,0
VoxMaro,6,0
Vrezerch,1,0
Vri404,3,1
Vrilyax,2,0
Vtsmash123,0,1
Vucki,2,0
Vulcan21,1,0
Vulpinatrose,1,0
Vunukiis,1,0
Vxslayer,0,1
Vyndoril,2,0
Vyraz,1,0
W33dl3y,2,0
W35TY,1,1
W3LSHY,3,0
WAIIIII,2,1
WANKING_PEACH,6,0
WBmannus,4,0
WCM03,8,2
WDZMagikarpTrB,3,0
WEREMEMBERTHEFREEMAN,2,1
WHOTHEFUCKTOOKMYURL,1,0
WILDCAT192,2,0
WL124,1,0
WM8267,2,0
WNPlayer,2,0
WOLFIEEEEEEEE,1,0
WS2133,1,0
WTFH555,3,0
WTkFox,1,1
WWEELVIS,2,0
WaFelekPL,3,1
Wackky,5,0
WaddleDaisy,1,0
WaffleCake3,1,0
WagglyBump,2,0
WaifuActivist,5,1
WaliDreW,2,0
WaliWan,1,0
Walker1183,3,0
Wallfinstein,9,0
WalrusInSpace,2,0
Walrusrick,1,0
WalterDesigns,1,0
Wangachung,3,0
WarEagle247,8,2
WarNorth,2,0
WardPearce,8,1
WardPimp,2,0
WarlordPro,1,0
WarpedTech,1,0
Warrfoxx,7,0
WasSphinx,4,1
Wasabiforgaming,2,0
Watane_,2,0
WatchAnimeEveryDay,4,2
WateryMind,2,0
WattsieT,1,0
Waxhax92,2,0
Way2Saltyyy,6,3
Waylander37,1,0
Wazkick3n,1,0
Wazzaa_man,1,0
Wdsy,6,0
WeBarePandaBears,4,0
WeTheGods,1,0
Weaselbeast,1,0
Weet_Bix_Kid_97,1,0
WeiEDKrSat,1,0
WelcomeToBeastMode,1,0
Welshy_01,4,0
Wertizl,3,0
Wesmi,1,0
WestyGaming,1,0
Wezzelbuby,5,0
Wharbagarble,3,0
WhatsTheYams69,1,1
WhenWeWereYoungggg,1,1
Wherethejewwimminat,4,0
WhipDip,0,1
WhisKeyBby,1,0
WhiteAfrican,8,0
WhiteRavinx,1,0
Whitetiger20032,4,0
Whitts,1,0
Whoppaz,7,1
WhyAreYouGoingOnToMyProfile,1,2
WhyWontSenpaiNoticeMe,1,0
WhyYouChekinHimOutHuh,5,0
Why_Not_Zoidberg,2,1
Whyulame,2,0
Whyunofag,1,0
Whyyyyyyyyyyyyyyyy,0,1
Widzialny,1,0
Wiggyispro,1,0
Wihan,1,1
WildCheese,5,0
WildernessJulyan,1,0
Wilfire77,1,0
WillRIPagain,1,0
WillZENex,1,0
William321,6,2
Willyloo,1,0
WindowsSteam,7,2
Wing_IKU,3,0
Winkster,1,0
WinstonChurchill,1,0
WiseChocolate,1,0
WishForNight,3,0
WitchHunter4542,3,0
Wizardkoer,3,0
Wolf2311,1,0
Wolf8981,1,0
WolfBlastFirez,5,0
WolfangerX,1,0
Wolffeeder,5,4
WolfgangKillDemAll,5,1
WolficPower,1,0
Wolfrexicorn,2,0
WolfyGaming81,6,0
Wolkren,1,0
Woluf,0,1
WomBatman230,1,0
WonderTop,2,0
Wonzy,1,0
Wooden_Potato,2,0
Wooderino,2,1
Woodyjoseph,4,1
WoofWofWof,1,0
WoonaShark,2,0
WorldWideDepression,2,0
Wortzong,5,3
Wrathofwar,2,1
WrightTheWrong,1,0
Write-0ff,2,1
Wubs123,1,0
WudUTacoBell,2,0
Wuhooo,0,1
Wusker,1,0
Wycrome,1,0
X-Evolution,6,0
XABLAUziitu,3,1
XCLASSIKS,3,1
XCOM1337,2,0
XFLAREMANXISAWESOME,1,0
XIChemicalRage,1,0
XIGFleez,2,0
XIRUS_PWNS,4,0
XMobeZC,2,0
XSTruff,1,0
XTMLONNER,1,0
XTitanxzX,2,0
XUXU23456789,7,0
XXNJRXX,1,0
XXXLAWXXX,2,0
XXX_BLUNT_XXX,1,0
XXXmemesnshitXXX,1,0
XZAGR,4,0
XablauPTBR,3,0
Xalibe,2,2
Xandraba,1,0
XarxesTheSecond,2,1
Xasion,5,0
Xavierdotcom,1,0
XavvPlays,6,1
Xaztor,1,0
Xboxman1012,1,0
XbuffyX,1,0
XcentriK,2,0
Xecoix,2,2
Xela666,1,0
Xelight,1,0
Xemmedi,4,1
Xemta,1,0
Xenolitho,1,0
Xerelies,1,0
XeroChances,1,1
Xero_Kasai,1,2
XiCute,1,0
XiPonds,2,0
Xierra,3,0
XiphiqiX,2,0
XlX420BlazeitXIX,1,0
Xtr3m3AU,1,0
XuMeneghel,3,1
Xuchiex,4,0
XvinniboyX,1,0
Xx-Woods,7,1
XxPORNHUBxX,1,0
XxPuffcronicxX,6,0
XxSaiinT__,1,0
XxWolf_CalebxX,0,1
XxX_bradley_XxX,4,0
Xx_Maj_xX,1,0
XxdomoknightxX,2,0
XxmanoxX,1,0
Xxx_WindowsVista_xxX,4,0
Xyphien,6,0
YANZHUO,1,0
YIBB_,1,0
YODADRUGS,1,0
YODAJACOB,2,0
YOLO-MCSWAGINGS,0,1
YOSKIO,1,0
YOuevenRoBOtMeOw,1,0
YUIO977KL,1,0
YaLTeR3,2,1
YaYa7979,2,0
Yabby11,2,0
Yadelsxo,1,0
Yadhplayer,2,0
YakuzaLeader,0,1
Yanibrik,1,0
YaraManco,2,0
Yawky,0,1
YayHarry101,1,0
Yaybies,0,1
YeMum,1,0
YellaMella,2,1
YellowKiiro,1,0
YellowPack,1,0
YellowTanjelo,1,0
YepItsTiho,2,0
Yerpz123,2,1
Yichenzbj,1,0
YieuwMage,1,0
Yingzi12,1,0
Yippy_Fastfail,2,0
YoHan103303,4,0
YoHuNz,2,0
Yoajdbdh,2,0
YodaHoda,1,0
YogPoz,2,0
YoloGhost,5,1
YoloSwaghetti,1,0
Yomani,4,1
Yosche,2,3
YoshGamer4624,1,0
Yoshi738,1,0
YoshiWhoGames,4,0
YouAreDedNottaBigSoupPrice,4,1
YouCannotDefeatTheQuack,1,0
YouWannaFuckingGoM99,6,0
Youeasybra,4,0
YourNormalAverageGuy,7,0
YourNotMyRealDad,3,0
YourOwnMax,7,0
YourWorstEnemy,1,0
YoureAllTrash,1,0
YoureMyWifeNowDave,1,0
Yourfacegodammit,3,0
YrGrenUnker,1,0
Yugikun,1,1
Yugm,4,1
YumiHayashibiara,5,0
Yunarukmi,5,1
YungEnv,2,0
Yunzz,1,0
Yuriss,4,0
Z1_M4N,4,0
Z3LD4,2,0
Z3R0ARMY233,1,0
Z427,2,1
ZECOWPOCALYPSEHAZSTARTEDZ,1,1
ZELR4R,3,0
ZFEli,1,0
ZGamingYT,2,0
ZONEcold,5,1
ZYZZ__,1,0
ZZZZZzzzzzSLP,1,0
ZachariahDEGR,3,0
Zacmanmerl,1,0
Zacmoo0007,6,0
Zahkc,1,0
ZakGod09,1,1
Zamyzam,1,0
Zanctus,1,0
Zanoscar,0,1
Zanscape,4,1
Zapruda,2,0
ZareeFish,1,0
Zark009,0,2
ZaubieHunter23,1,0
Zazzak10,1,0
ZeMadScientist,5,1
ZePoatat,1,0
ZePudding,6,0
ZeVexKryor,4,1
Zeboz,6,2
ZechLZ,3,0
Zedoth,1,0
Zeen3n,1,0
ZeikoJoestar,4,1
Zeimcrazygamer,1,0
Zejus,4,4
Zelcho,7,0
Zelonier,4,0
Zelousssyy,1,0
ZelvoOffical,3,0
Zen2910,1,0
ZenAndZen,1,1
Zender6092,2,0
ZennyAckbar,4,0
ZeroGaming_aus,1,0
ZeroLithium,0,1
ZeroMark2,2,0
ZeryxAFKAccount,8,0
ZesK0,5,0
Zestayy,4,0
Zettarolf,3,1
Zeturtle,2,0
ZeuDASI,1,0
Zeusmate,2,0
ZevereKryor,1,0
Zewaffleman,5,1
Zezluy,2,0
ZezmickShoc,1,1
ZezzMan,5,1
Zh3nd,2,0
ZiReach,5,0
ZicoSteam,1,0
ZieSorX,1,0
ZigzagMag,2,0
Zigzagvin,3,0
Zilbong,1,0
Zild42,1,0
Zindrey,7,1
ZingChickenWings,2,1
Zippedthought,0,1
Zirah,1,0
Zirconn,1,0
Znade,1,0
Zodiac011,1,0
Zodrodo,3,0
ZoeZoeCrimz,1,0
ZombieBiscuit,1,0
ZombieKiller17_,2,0
Zombie_Assassin,4,0
Zombiejebus,1,0
Zombiepig950,5,0
Zombies_Guardian,2,0
ZondaZ,1,0
ZooMMZ,1,0
ZoomZoom0,2,0
Zoombacronic,3,0
ZoranAUS,7,2
Zordick,1,0
Zosiac,1,0
Zosky99k,1,0
Zrkom3,3,0
ZuRbii,1,2
Zueiramaster,2,0
Zugwars,2,0
ZukiniMuncher,1,0
ZuperAokii,1,0
Zychratic,3,0
Zynth-ian,1,0
_CHOCOLATE_,1,0
_Craft,2,0
_Daughter_,3,0
_DiDz_,2,0
_Enlightenment_,1,0
_Esdeath_,2,3
_Flyingcow_,1,0
_GrinFlame_,2,0
_Harbinger_,4,0
_JTD_,2,0
_Jezzah_,1,0
_Kate_Upton,1,0
_KenCarlos,1,1
_MAK_,3,0
_Minja,6,1
_NazuL_,2,0
_Reign,1,0
_SNS_,4,0
_Seal,2,0
_Spanky_,3,0
_Wings_,3,0
__UW0TM8__,1,0
___Plasma___,0,1
___XxButtHolexX___,1,0
__biscuits,2,0
__stoned_steve__,1,0
_absolutezero_,1,0
_alien,1,0
_bailey,2,0
_codered66_,9,0
_fatlass_,1,1
_gary_the_snail,2,0
_glitchy_,1,0
_its_,1,0
_itsbf3_,1,0
_jono,1,0
_kyra,5,3
_maximus,1,0
_nUCKK,2,0
_noxide_,2,0
_samie,0,0
_sc0tt_,4,0
_spathis_,2,1
_steelphantom,2,0
_useless,3,0
_vertycal_lol,1,0
a-nime,1,0
a4fg44as54g,1,0
a4nic8er,5,2
a7861,1,0
aLLCAPS,8,0
aProfileInTheMidOfNowhere,1,0
a_unicorn950,1,2
aaaarrrghhhh,0,1
aafaqvirk,2,0
aamirrowther,1,0
aamonrai132,4,0
aarenswag,1,0
aaronaaronaaron,3,0
aaronryuchi,2,0
aaropro,2,0
aavid123,1,0
abcadz123,1,0
abcd123d,2,1
abcddbca,2,0
abcdefghijklmnopqrstuvwxyzyes,1,0
abhinavfire5,2,0
abiam,1,0
abloogywoogywoo,1,0
aboynamedsue,1,0
absinthee,1,0
absolutelyNobody,1,0
absolutezero,4,1
absz,1,0
abutlin,2,0
ac_elite,9,1
accforsale12,1,0
accountremovedbycyberpolice,1,0
